Trait,prob_pos_female,prob_pos_male,p_sex_concord,p_sex_antag,evidence_ratio_concord,Trait_Sex
FBgn0053517,0.492,0.22075,0.504468,0.495532,1.0180331441763601,Female
FBgn0053519,0.62825,0.412875,0.47765243749999997,0.5223475625,0.9144341273728064,Female
FBgn0053523,0.475125,0.7225,0.48893062499999995,0.511069375,0.956681517064097,Female
FBgn0053526,0.81725,0.666,0.6053270000000001,0.39467299999999994,1.5337431240545976,Female
FBgn0053527,0.733625,0.93475,0.7031369375000001,0.29686306250000005,2.3685565040615315,Female
FBgn0053530,0.204125,0.06325000000000003,0.7584468125,0.24155318750000004,3.1398749912997936,Female
FBgn0053531,0.347,0.13787499999999997,0.6108102500000001,0.38918975,1.569440741951709,Female
FBgn0053532,0.84625,0.40937500000000004,0.4372421875,0.5627578125,0.7769633362486638,Female
FBgn0053533,0.674125,0.12324999999999997,0.36879681249999996,0.6312031874999999,0.5842759032328239,Female
FBgn0053536,0.630125,0.879875,0.5988624687499999,0.40113753124999996,1.492910590748918,Female
FBgn0053542,0.499,0.646,0.49970800000000004,0.500292,0.9988326817138793,Female
FBgn0053543,0.686125,0.40774999999999995,0.4656599375,0.5343400625,0.8714673859963477,Female
FBgn0053544,0.820375,0.74875,0.6593865625,0.3406134375,1.9358794748078605,Female
FBgn0053547,0.503875,0.503,0.50002325,0.49997674999999997,1.0000930043247012,Female
FBgn0053548,0.84325,0.823375,0.7219969374999999,0.2780030625,2.597082676022678,Female
FBgn0053552,0.27437500000000004,0.27749999999999997,0.600403125,0.399596875,1.5025220730267224,Female
FBgn0053554,0.611875,0.630625,0.52922734375,0.47077265625000003,1.1241675503535578,Female
FBgn0053556,0.846875,0.782,0.6956375000000001,0.3043625,2.2855558749845994,Female
FBgn0053557,0.398875,0.25612500000000005,0.54932371875,0.45067628125000003,1.2188875731964204,Female
FBgn0053558,0.66875,0.753125,0.5854296875,0.4145703125,1.412136059549609,Female
FBgn0053626,0.09025000000000005,0.31399999999999995,0.6524270000000001,0.347573,1.8770934451180041,Female
FBgn0053627,0.743,0.04774999999999996,0.28020649999999997,0.7197935000000001,0.3892873442174734,Female
FBgn0053629,0.194125,0.051000000000000045,0.7746757499999999,0.22532425,3.438048723117906,Female
FBgn0053630,0.245,0.36375,0.5694875,0.43051249999999996,1.3228129264539359,Female
FBgn0053631,0.072125,0.09475,0.8467926874999999,0.1532073125,5.527103593700855,Female
FBgn0053632,0.55725,0.14212499999999995,0.45902331249999995,0.5409766875,0.8485084904883261,Female
FBgn0053635,0.68975,0.21687500000000004,0.3925540625,0.6074459374999999,0.6462370365263989,Female
FBgn0053639,0.10037499999999999,0.46962499999999996,0.52427721875,0.47572278125,1.102064562416833,Female
FBgn0053640,0.40012499999999995,0.226375,0.55465659375,0.44534340625,1.2454581924103652,Female
FBgn0053641,0.415625,0.559875,0.48989609375,0.51010390625,0.9603849093245401,Female
FBgn0053642,0.63275,0.03749999999999998,0.37720624999999997,0.62279375,0.6056680080684816,Female
FBgn0053643,0.020375000000000032,0.06787500000000002,0.91451590625,0.08548409375000005,10.698082720798563,Female
FBgn0053644,0.628375,0.5,0.5,0.5,1,Female
FBgn0053645,0.10050000000000003,0.891125,0.18749112500000006,0.812508875,0.2307557871290945,Female
FBgn0053647,0.13512500000000005,0.791375,0.28736909374999997,0.71263090625,0.4032509553398281,Female
FBgn0053648,0.15387499999999998,0.22312500000000002,0.6916667187500001,0.30833328125,2.243243791088479,Female
FBgn0053653,0.80975,0.51125,0.5069693749999999,0.49303062500000006,1.028271570351233,Female
FBgn0053654,0.70975,0.500875,0.5003670625,0.49963293750000004,1.0014693286709104,Female
FBgn0053658,0.697375,0.47362499999999996,0.48958846874999995,0.51041153125,0.9592033854544698,Female
FBgn0053665,0.15212499999999995,0.07799999999999996,0.7936065000000001,0.20639349999999995,3.845113823836508,Female
FBgn0053666,0.8275,0.685625,0.6215843750000001,0.3784156249999999,1.6425970122137536,Female
FBgn0053673,0.352,0.522625,0.49330300000000005,0.506697,0.9735660562426857,Female
FBgn0053679,0.8155,0.17000000000000004,0.29177000000000003,0.7082299999999999,0.41197068748852783,Female
FBgn0053680,0.293875,0.541375,0.48294315624999995,0.51705684375,0.9340233324201115,Female
FBgn0053687,0.09924999999999995,0.008375000000000021,0.8940374375000001,0.10596256249999997,8.437295365521198,Female
FBgn0053688,0.498,0.558875,0.49976449999999994,0.5002355,0.9990584434731239,Female
FBgn0053689,0.10912500000000003,0.08337499999999998,0.8256965937499999,0.17430340625000001,4.737122535435247,Female
FBgn0053690,0.29237500000000005,0.620125,0.45011809375,0.54988190625,0.8185722945852976,Female
FBgn0053696,0.85825,0.856,0.7550739999999999,0.24492600000000003,3.082865845194058,Female
FBgn0053700,0.1955,0.198125,0.683841875,0.316158125,2.1629742237369354,Female
FBgn0053701,0.47450000000000003,0.525125,0.498718625,0.501281375,0.9948876017984909,Female
FBgn0053702,0.693625,0.463375,0.48581696875,0.51418303125,0.9448327525880407,Female
FBgn0053703,0.735875,0.22475,0.37015081250000004,0.6298491875,0.5876816543484071,Female
FBgn0053704,0.2965,0.802375,0.376933375,0.623066625,0.6049647981064625,Female
FBgn0053710,0.268625,0.69825,0.4082598125,0.5917401875,0.6899308533105164,Female
FBgn0053721,0.622375,0.437125,0.48461134375000003,0.51538865625,0.940283294700474,Female
FBgn0053723,0.005125000000000046,0.577875,0.42292321874999994,0.5770767812500001,0.7328716602215573,Female
FBgn0053725,0.83975,0.57425,0.5504528750000001,0.44954712499999994,1.2244608949506688,Female
FBgn0053752,0.33687500000000004,0.872375,0.37851265624999997,0.62148734375,0.6090432251863536,Female
FBgn0053757,0.288875,0.640625,0.44062109375,0.55937890625,0.7876970132890134,Female
FBgn0053758,0.786625,0.927375,0.7449927187500001,0.25500728125,2.9214566544852336,Female
FBgn0053764,0.4255,0.893,0.44144300000000003,0.558557,0.7903275762366241,Female
FBgn0053766,0.10275000000000001,0.650125,0.3807256875,0.6192743125,0.6147932827425326,Female
FBgn0053767,0.684125,0.92275,0.6556776875,0.3443223125,1.9042555875608556,Female
FBgn0053768,0.66975,0.918625,0.6421231875,0.35787681250000003,1.794257591081009,Female
FBgn0053769,0.883,0.77475,0.7104585000000001,0.28954149999999995,2.4537363383141977,Female
FBgn0053770,0.28725,0.6365,0.44191925,0.55808075,0.7918553901025971,Female
FBgn0053771,0.6525,0.59675,0.52950875,0.47049125,1.1254380394959522,Female
FBgn0053772,0.036375000000000046,0.49724999999999997,0.5025499375,0.4974500625,1.0102520340923669,Female
FBgn0053773,0.18925000000000003,0.31562500000000004,0.6145890625,0.3854109375,1.5946331634659434,Female
FBgn0053774,0.52375,0.22275,0.48683062499999996,0.513169375,0.9486743533750429,Female
FBgn0053775,0.019000000000000017,0.613,0.39129400000000003,0.6087060000000001,0.6428292147604919,Female
FBgn0053777,0.1825,0.22824999999999995,0.67256125,0.32743874999999995,2.054006283617929,Female
FBgn0053783,0.29174999999999995,0.32562500000000005,0.5726271875,0.42737281250000003,1.3398774342951447,Female
FBgn0053784,0.50175,0.370625,0.49954718750000005,0.5004528125,0.9981903888291168,Female
FBgn0053792,0.868625,0.548875,0.53603309375,0.46396690625000003,1.15532613755251,Female
FBgn0053795,0.1965,0.392,0.565556,0.43444400000000005,1.3017926361049983,Female
FBgn0053796,0.367375,0.68275,0.4515255625,0.5484744375,0.8232390274341637,Female
FBgn0053797,0.666125,0.729625,0.57629290625,0.42370709375000004,1.360120976851122,Female
FBgn0053798,0.23787499999999995,0.41825,0.5428574375,0.45714256249999996,1.1875014099130183,Female
FBgn0053801,0.62025,0.40175000000000005,0.476370875,0.523629125,0.9097486221760488,Female
FBgn0053805,0.409875,0.21975,0.5505150625,0.44948493749999996,1.2247686553456534,Female
FBgn0053807,0.14975000000000005,0.17912499999999998,0.7247729375,0.2752270625,2.6333636340721402,Female
FBgn0053907,0.989,0.9835,0.9728629999999999,0.027136999999999967,35.85005711758858,Female
FBgn0053912,0.819,0.897875,0.75384425,0.24615575000000006,3.0624685793445807,Female
FBgn0053914,0.32475,0.11950000000000005,0.63336525,0.36663475,1.727510144633044,Female
FBgn0053919,0.22199999999999998,0.972,0.237568,0.762432,0.3115923780743725,Female
FBgn0053920,0.12587499999999996,0.06337499999999996,0.82670465625,0.17329534374999994,4.770495492611874,Female
FBgn0053922,0.27612499999999995,0.03762500000000002,0.7070284062500001,0.2929715937499999,2.4133002015660443,Female
FBgn0053923,0.294625,0.958125,0.31182515625000007,0.6881748437499999,0.45311908606075096,Female
FBgn0053926,0.433875,0.07937499999999997,0.55562765625,0.44437234375,1.2503650689895123,Female
FBgn0053927,0.37675000000000003,0.11187499999999995,0.5956728125,0.40432718749999996,1.4732445180921703,Female
FBgn0053928,0.04674999999999996,0.31537499999999996,0.6673625625,0.33263743749999997,2.006276165171577,Female
FBgn0053929,0.803125,0.825375,0.6972585937499999,0.30274140625,2.30314908815021,Female
FBgn0053958,0.13649999999999995,0.35187500000000005,0.607686875,0.39231312500000004,1.54898430940846,Female
FBgn0053963,0.767125,0.313125,0.40016203125,0.59983796875,0.6671168750519346,Female
FBgn0053965,0.14625,0.09375,0.7874218749999999,0.212578125,3.704152884968761,Female
FBgn0053966,0.17637499999999995,0.62975,0.4160193125,0.5839806875,0.7123853945940636,Female
FBgn0053969,0.68975,0.44937499999999997,0.4807878125,0.5192121875,0.9259948515750125,Female
FBgn0053970,0.42325,0.036250000000000004,0.571185625,0.42881437499999997,1.3320113743854787,Female
FBgn0053971,0.832875,0.7385,0.6587813750000001,0.34121862499999994,1.9306723805009185,Female
FBgn0053977,0.3135,0.20487500000000003,0.6100816250000001,0.389918375,1.564639329962329,Female
FBgn0053978,0.721875,0.673875,0.5771570312500001,0.42284296875,1.3649441374328164,Female
FBgn0053983,0.09175,0.43875,0.5500106250000001,0.449989375,1.2222746925969086,Female
FBgn0053985,0.37387499999999996,0.48887499999999995,0.50280628125,0.49719371874999996,1.0112884823125092,Female
FBgn0053986,0.267,0.491375,0.50401925,0.49598074999999997,1.0162072822382724,Female
FBgn0053987,0.046375000000000055,0.04200000000000004,0.9155205,0.08447950000000008,10.837191271255145,Female
FBgn0053988,0.735,0.50875,0.5041125,0.49588750000000004,1.0165864233319049,Female
FBgn0053995,0.14487499999999998,0.755,0.31888625,0.68111375,0.4681835449658739,Female
FBgn0053998,0.043625000000000025,0.8665,0.16547712499999995,0.834522875,0.1982895016508684,Female
FBgn0054001,0.09337499999999999,0.46499999999999997,0.52846375,0.47153625,1.1207277277197671,Female
FBgn0054002,0.820875,0.17500000000000004,0.29143125000000003,0.70856875,0.4112956576196735,Female
FBgn0054003,0.483,0.853625,0.48797674999999996,0.51202325,0.9530363123158957,Female
FBgn0054005,0.805875,0.19462500000000005,0.31318684375,0.6868131562500001,0.45600006479200283,Female
FBgn0054006,0.49775,0.11462499999999998,0.5017341875,0.4982658125,1.0069608929872145,Female
FBgn0054007,0.02575000000000005,0.547375,0.4550648125000001,0.5449351875,0.8350806168118847,Female
FBgn0054008,0.40325,0.111375,0.5751989375000001,0.42480106250000005,1.3540430763399987,Female
FBgn0054010,0.09924999999999995,0.25849999999999995,0.6935622500000002,0.30643774999999995,2.2633055163732285,Female
FBgn0054011,0.595125,0.591125,0.51733653125,0.48266346875,1.07183693141268,Female
FBgn0054012,0.8775,0.933625,0.8273868750000001,0.172613125,4.793302218472668,Female
FBgn0054015,0.9675,0.31637499999999996,0.32831062499999997,0.671689375,0.4887834127196071,Female
FBgn0054021,0.169875,0.04500000000000004,0.80041375,0.19958625000000002,4.010365192993004,Female
FBgn0054024,0.515625,0.14387499999999998,0.48887109375000004,0.51112890625,0.9564536221140401,Female
FBgn0054025,0.39925,0.567375,0.4864239375,0.5135760625,0.9471312489374445,Female
FBgn0054026,0.519875,0.10399999999999998,0.484259,0.515741,0.9389577326603857,Female
FBgn0054027,0.0595,0.279625,0.6941503750000001,0.305849625,2.269580598635686,Female
FBgn0054028,0.673375,0.984875,0.6681304062499999,0.33186959375,2.0132317598017364,Female
FBgn0054029,0.02675000000000005,0.582,0.42238700000000007,0.577613,0.7312629736519088,Female
FBgn0054030,0.317875,0.81925,0.38371318750000005,0.6162868125,0.6226211233426321,Female
FBgn0054031,0.827,0.290625,0.36306875000000005,0.6369312500000001,0.5700281623801627,Female
FBgn0054033,0.16174999999999995,0.31325000000000003,0.6263363750000001,0.37366362500000005,1.676203764816551,Female
FBgn0054034,0.05212499999999998,0.74575,0.2798694375,0.7201305625,0.38863707787711066,Female
FBgn0054038,0.19374999999999998,0.894875,0.2581390625,0.7418609375,0.3479615241232458,Female
FBgn0054039,0.43562500000000004,0.051000000000000045,0.55780875,0.44219125000000004,1.261464920438837,Female
FBgn0054040,0.679375,0.512875,0.5046189062499999,0.49538109375000006,1.0186478907179728,Female
FBgn0054041,0.20399999999999996,0.10350000000000004,0.7347279999999999,0.265272,2.769715612654181,Female
FBgn0054043,0.08125000000000004,0.20462499999999995,0.7473765625000001,0.2526234375,2.958460900920961,Female
FBgn0054044,0.91375,0.598625,0.5816121874999999,0.4183878125,1.3901269829651166,Female
FBgn0054045,0.66875,0.39725,0.465321875,0.534678125,0.8702841078452573,Female
FBgn0054046,0.95475,0.03837500000000005,0.08015206250000005,0.9198479374999999,0.08713620940200245,Female
FBgn0054047,0.684875,0.13337500000000002,0.36444040624999996,0.6355595937499999,0.5734165762484802,Female
FBgn0054049,0.13887499999999997,0.217125,0.7043064687499999,0.29569353125,2.3818798665383385,Female
FBgn0054051,0.95125,0.86075,0.8255768750000001,0.17442312499999996,4.733184748295275,Female
FBgn0054052,0.7805,0.419875,0.45504987500000005,0.544950125,0.8350303158477119,Female
FBgn0054054,0.11850000000000005,0.35175,0.61311475,0.38688525000000007,1.5847457353310832,Female
FBgn0054056,0.09550000000000003,0.369625,0.6054733750000001,0.394526625,1.5346831788602355,Female
FBgn0054057,0.880875,0.596375,0.5734136562500001,0.42658634375000004,1.34419131003886,Female
FBgn0058002,0.86375,0.602125,0.5742959375000001,0.42570406250000004,1.3490496992849346,Female
FBgn0058005,0.34462499999999996,0.268625,0.5718997812500001,0.42810021874999993,1.3359016328463396,Female
FBgn0058006,0.9465,0.928125,0.8823156249999999,0.11768437500000001,7.497304761146073,Female
FBgn0058045,0.4565,0.73975,0.47914175000000003,0.52085825,0.9199081515940278,Female
FBgn0058053,0.09099999999999997,0.11937500000000001,0.81135125,0.18864874999999998,4.300856750972376,Female
FBgn0058100,0.82025,0.43062500000000004,0.4555653125,0.5444346875,0.8367676104399574,Female
FBgn0058160,0.788375,0.26012500000000005,0.36165209375,0.63834790625,0.5665438708408077,Female
FBgn0058172,0.91725,0.39149999999999996,0.4094567499999999,0.59054325,0.693356075105422,Female
FBgn0058182,0.6255,0.47850000000000004,0.4946035,0.5053965,0.9786444900192224,Female
FBgn0058191,0.982625,0.819,0.80791475,0.19208525000000004,4.206021805422331,Female
FBgn0058198,0.995625,0.514375,0.5142492187500001,0.48575078124999993,1.0586688454245283,Female
FBgn0058263,0.785,0.302125,0.38721124999999995,0.6127887500000001,0.6318837446020343,Female
FBgn0058298,0.194125,0.886625,0.26348215625,0.7365178437500001,0.35774035685065503,Female
FBgn0058439,0.347375,0.22312500000000002,0.58451609375,0.41548390625,1.4068320937521273,Female
FBgn0058461,0.624125,0.43674999999999997,0.4842981875,0.5157018125,0.9391050714990457,Female
FBgn0058469,0.255375,0.07587500000000003,0.70750315625,0.29249684375,2.4188403101358253,Female
FBgn0058470,0.38325,0.007499999999999951,0.61499875,0.38500124999999996,1.5973941643046616,Female
FBgn0060291,0.15275000000000005,0.7935,0.29616425,0.7038357499999999,0.42078602855850966,Female
FBgn0060292,0.8625,0.44499999999999995,0.460125,0.539875,0.8522806205140079,Female
FBgn0060296,0.521375,0.806375,0.51309753125,0.48690246875,1.0537994037435243,Female
FBgn0061188,0.975375,0.989,0.96491675,0.03508325000000002,27.503630649954022,Female
FBgn0061196,0.79575,0.7015,0.61918725,0.38081275000000003,1.6259624973165943,Female
FBgn0061197,0.49075,0.10487500000000005,0.5073098125,0.49269018750000004,1.0296730589951113,Female
FBgn0061198,0.41237500000000005,0.8325,0.441729375,0.558270625,0.7912459571018983,Female
FBgn0061200,0.66575,0.944375,0.6473103125,0.35268968750000007,1.8353536704982334,Female
FBgn0061356,0.695875,0.512625,0.50494584375,0.49505415625000004,1.0199810210158193,Female
FBgn0061360,0.766125,0.467125,0.48250228125000005,0.51749771875,0.9323756680811457,Female
FBgn0061435,0.68175,0.242,0.406217,0.5937830000000001,0.6841169248698598,Female
FBgn0061469,0.28200000000000003,0.75775,0.387621,0.612379,0.6329756572318777,Female
FBgn0061476,0.537375,0.774125,0.52049084375,0.47950915625,1.0854659123101988,Female
FBgn0061492,0.15412499999999996,0.15137500000000004,0.7411613437500001,0.25883865625,2.8634105681422923,Female
FBgn0061515,0.777125,0.82325,0.6791613124999999,0.3208386875,2.116831102234203,Female
FBgn0062411,0.015375000000000028,0.33399999999999996,0.6608955000000001,0.3391044999999999,1.9489434672792612,Female
FBgn0062412,0.08562499999999995,0.35050000000000003,0.6238981250000001,0.37610187500000003,1.6588540671327416,Female
FBgn0062413,0.41874999999999996,0.14787499999999998,0.5572203125,0.44277968749999996,1.2584595188775458,Female
FBgn0062440,0.45787500000000003,0.59725,0.4918066875,0.5081933125,0.9677551345188157,Female
FBgn0062442,0.112375,0.79225,0.2734331875,0.7265668125,0.3763359168018702,Female
FBgn0062449,0.729625,0.788,0.6322639999999999,0.367736,1.7193421367502773,Female
FBgn0062517,0.31625000000000003,0.237,0.5966525,0.4033475,1.4792517618182832,Female
FBgn0062565,0.41237500000000005,0.737625,0.45835621875,0.54164378125,0.8462318494494854,Female
FBgn0062928,0.656,0.94575,0.6390739999999999,0.36092599999999997,1.770651047583161,Female
FBgn0062961,0.23812500000000003,0.14675000000000005,0.6850146875,0.31498531250000006,2.1747512036771552,Female
FBgn0062978,0.9635,0.594875,0.587949125,0.4120508749999999,1.4268847869817047,Female
FBgn0063083,0.41012499999999996,0.17912499999999998,0.55767728125,0.44232271874999995,1.2607927596981476,Female
FBgn0063127,0.870125,0.8365,0.749094125,0.25090587499999994,2.985558329393444,Female
FBgn0063261,0.17400000000000004,0.49612500000000004,0.5025265,0.4974735,1.0101573249630382,Female
FBgn0063298,0.259,0.03387499999999999,0.72467225,0.27532775,2.632034911119566,Female
FBgn0063368,0.54325,0.343125,0.4864303125,0.5135696875,0.9471554189031066,Female
FBgn0063374,0.14937500000000004,0.31325000000000003,0.6309584374999999,0.3690415625000001,1.7097218893874582,Female
FBgn0063375,0.19662500000000005,0.37012500000000004,0.57880165625,0.42119834375,1.3741783766214062,Female
FBgn0063376,0.007624999999999993,0.49950000000000006,0.500492375,0.499507625,1.0019714413768959,Female
FBgn0063377,0.08262499999999995,0.478,0.5183645,0.4816355,1.0762589136390486,Female
FBgn0063378,0.55175,0.811875,0.5322790625,0.4677209375,1.1380270153076053,Female
FBgn0063379,0.22375,0.38112500000000005,0.5656784375,0.4343215625,1.3024415233816535,Female
FBgn0063380,0.703625,0.06799999999999995,0.324068,0.6759319999999999,0.47943876011196407,Female
FBgn0063381,0.32499999999999996,0.52375,0.49168749999999994,0.5083125000000001,0.9672937415467845,Female
FBgn0063382,0.01475000000000004,0.006750000000000034,0.9786991249999999,0.021300875000000073,45.946428257055004,Female
FBgn0063383,0.133625,0.149625,0.75673728125,0.24326271875,3.1107819773555003,Female
FBgn0063384,0.510875,0.35987499999999994,0.49695228125,0.50304771875,0.9878829835166607,Female
FBgn0063385,0.09937499999999999,0.265375,0.6879932812499999,0.31200671875,2.205059185924982,Female
FBgn0063386,0.745375,0.5005,0.500245375,0.499754625,1.000981981907621,Female
FBgn0063387,0.76525,0.533,0.5175065,0.4824935,1.0725667806923822,Female
FBgn0063388,0.501875,0.58675,0.5003253125,0.4996746875,1.0013020971769757,Female
FBgn0063389,0.04137500000000005,0.640875,0.37078240625000003,0.62921759375,0.5892753316705872,Female
FBgn0063449,0.31937499999999996,0.4275,0.526190625,0.473809375,1.1105534266813526,Female
FBgn0063491,0.618375,0.06787500000000002,0.39769440624999997,0.6023055937499999,0.6602867553892778,Female
FBgn0063492,0.75675,0.814,0.661239,0.33876100000000003,1.951933664146699,Female
FBgn0063493,0.015000000000000013,0.274,0.7192200000000001,0.28078000000000003,2.561507229859677,Female
FBgn0063494,0.464125,0.701625,0.48553340624999997,0.51446659375,0.9437608041970168,Female
FBgn0063495,0.39375000000000004,0.43400000000000005,0.514025,0.48597500000000005,1.057719018468028,Female
FBgn0063496,0.16800000000000004,0.51975,0.48688599999999993,0.5131140000000001,0.9488846533129087,Female
FBgn0063497,0.18562500000000004,0.09325000000000006,0.7557440624999999,0.24425593750000008,3.094066290609618,Female
FBgn0063498,0.14512499999999995,0.38812500000000005,0.5794032812500001,0.42059671875000004,1.3775744208655931,Female
FBgn0063499,0.16425,0.11962499999999998,0.7554218125,0.2445781875,3.0886720529810123,Female
FBgn0063649,0.19274999999999998,0.30237499999999995,0.6214405625,0.3785594375,1.6415931051778363,Female
FBgn0063667,0.02575000000000005,0.11812500000000004,0.8622084375,0.13779156250000008,6.257338416494112,Female
FBgn0063670,0.23187500000000005,0.20087500000000003,0.66040578125,0.33959421875000007,1.9446908833750571,Female
FBgn0063923,0.27625,0.07662500000000005,0.6894603125000001,0.31053968750000005,2.2202003165859434,Female
FBgn0063924,0.6095,0.871875,0.581440625,0.41855937499999996,1.3891472983970317,Female
FBgn0064119,0.64825,0.43625,0.48109812500000004,0.518901875,0.9271466305647866,Female
FBgn0064225,0.17925000000000002,0.18374999999999997,0.7028743749999999,0.297125625,2.365579794741702,Female
FBgn0064227,0.368375,0.238,0.5689715,0.43102850000000004,1.3200322020469641,Female
FBgn0064237,0.10399999999999998,0.05125000000000002,0.8554099999999999,0.14459,5.916107614634483,Female
FBgn0064766,0.321125,0.693,0.43095425000000004,0.56904575,0.7573279477089496,Female
FBgn0064912,0.03512499999999996,0.21962499999999996,0.76067865625,0.23932134374999992,3.1784823047150397,Female
FBgn0065032,0.50925,0.09599999999999997,0.492526,0.507474,0.9705443037475813,Female
FBgn0065035,0.54175,0.619125,0.5099469375,0.4900530625,1.040595348794499,Female
FBgn0065046,0.20837499999999998,0.49450000000000005,0.503207875,0.49679212500000003,1.0129143552748545,Female
FBgn0065051,0.10024999999999995,0.18100000000000005,0.7550405,0.2449595,3.0823074834819635,Female
FBgn0065053,0.742,0.278875,0.3929755,0.6070245000000001,0.6473799657180228,Female
FBgn0065055,0.604375,0.671875,0.53587890625,0.46412109375,1.1546101081513278,Female
FBgn0065057,0.451125,0.52475,0.49758068749999995,0.5024193125,0.9903693491081713,Female
FBgn0065064,0.02387499999999998,0.364,0.6295060000000001,0.370494,1.6990990407402013,Female
FBgn0065066,0.23375,0.933,0.2694275,0.7305725,0.36878954518545387,Female
FBgn0065070,0.03600000000000003,0.2865,0.6981280000000001,0.30187200000000003,2.3126623204537022,Female
FBgn0065071,0.9035,0.494,0.495158,0.504842,0.9808177608043704,Female
FBgn0065073,0.38,0.613125,0.47285,0.52715,0.8969932656739068,Female
FBgn0065076,0.31462500000000004,0.781625,0.39558753125,0.60441246875,0.6544992893150006,Female
FBgn0065088,0.09299999999999997,0.522125,0.48199025000000006,0.5180097499999999,0.9304655945182502,Female
FBgn0065092,0.021499999999999964,0.21625000000000005,0.7715487499999999,0.22845125000000005,3.3773015030559024,Female
FBgn0065095,0.44999999999999996,0.49787499999999996,0.5002125000000001,0.49978749999999994,1.0008503614035968,Female
FBgn0065096,0.17737499999999995,0.265375,0.6513917812500001,0.34860821875,1.8685496962340338,Female
FBgn0065098,0.34650000000000003,0.21962499999999996,0.586075125,0.41392487499999997,1.415897329195304,Female
FBgn0065099,0.16112499999999996,0.2925,0.6406331250000001,0.359366875,1.7826716082276648,Female
FBgn0065100,0.32737499999999997,0.41474999999999995,0.5294325625,0.47056743749999996,1.1250939191898506,Female
FBgn0065104,0.04962500000000003,0.198125,0.7719139062499999,0.22808609375,3.384309378791314,Female
FBgn0065107,0.751125,0.337125,0.41819603125000004,0.58180396875,0.7187919878726335,Female
FBgn0065108,0.89625,0.289625,0.3332778125,0.6667221875,0.4998750885277835,Female
FBgn0065109,0.570625,0.546875,0.50662109375,0.49337890625,1.026839792565615,Female
FBgn0065110,0.12637500000000002,0.959625,0.15654521875000005,0.8434547812499998,0.18560001345656024,Female
FBgn0066084,0.15037500000000004,0.223375,0.6934300312499999,0.30656996875000003,2.2618981046231386,Female
FBgn0066101,0.28825,0.15575000000000006,0.6457898750000001,0.35421012500000004,1.8231829906047998,Female
FBgn0066114,0.55575,0.14637500000000003,0.4605708125,0.5394291875,0.8538114421181556,Female
FBgn0066292,0.535,0.841375,0.5238962500000001,0.47610374999999994,1.1003825321686715,Female
FBgn0066293,0.9545,0.921,0.882689,0.11731099999999994,7.52434980521861,Female
FBgn0066365,0.92875,0.63975,0.6198356250000001,0.380164375,1.6304411085336445,Female
FBgn0067052,0.048250000000000015,0.015625,0.9376328125000001,0.06236718750000002,15.034072403858195,Female
FBgn0067102,0.009874999999999967,0.781625,0.22393709374999998,0.7760629062500001,0.2885553373915041,Female
FBgn0067311,0.12424999999999997,0.778875,0.2904254375,0.7095745625000001,0.4092951648051786,Female
FBgn0067312,0.35162499999999997,0.26849999999999996,0.568697625,0.431302375,1.318558992400633,Female
FBgn0067317,0.41100000000000003,0.85125,0.4374775000000001,0.5625224999999999,0.7777066695109975,Female
FBgn0067407,0.32975,0.794,0.39989299999999994,0.600107,0.6663694974396233,Female
FBgn0067622,0.47962499999999997,0.06962500000000005,0.51753778125,0.48246221874999995,1.072701159048011,Female
FBgn0067628,0.039874999999999994,0.276875,0.7053307812499999,0.29466921874999996,2.393635766375751,Female
FBgn0067629,0.744625,0.641875,0.5694123437499999,0.43058765625000006,1.322407494699286,Female
FBgn0067779,0.786125,0.783875,0.66244746875,0.33755253125,1.9625018550353412,Female
FBgn0067782,0.9565,0.964875,0.9244308750000001,0.07556912499999995,12.23291754403668,Female
FBgn0067861,0.556625,0.77475,0.5311154375,0.4688845625,1.1327211001961703,Female
FBgn0067864,0.45062500000000005,0.99275,0.45134093750000004,0.54865906249999985,0.8226255034290993,Female
FBgn0067905,0.5295,0.07325000000000004,0.47482175000000004,0.52517825,0.904115412243367,Female
FBgn0069056,0.284625,0.026000000000000023,0.7041755,0.29582450000000005,2.3803826255093807,Female
FBgn0069242,0.277875,0.938125,0.30536296875,0.6946370312500001,0.4396007627184791,Female
FBgn0069354,0.37275,0.387,0.5287585,0.47124150000000004,1.122054190897873,Female
FBgn0069913,0.297875,0.34975,0.5607385625,0.4392614375,1.2765485759263808,Female
FBgn0069923,0.874625,0.451125,0.46338040625,0.53661959375,0.8635174929260584,Female
FBgn0069938,0.88425,0.305125,0.35023856249999996,0.6497614374999999,0.5390263907436027,Female
FBgn0069969,0.39012500000000006,0.19087500000000002,0.5679302187499999,0.43206978125000006,1.3144409616126096,Female
FBgn0069973,0.969875,0.28612499999999996,0.29901096875,0.70098903125,0.4265558452702251,Female
FBgn0082582,0.20587500000000003,0.06899999999999995,0.75353575,0.24646425,3.057383575914154,Female
FBgn0082585,0.810125,0.744125,0.6514185312499999,0.34858146875,1.8687698275698998,Female
FBgn0082598,0.146625,0.687125,0.36774940624999997,0.63225059375,0.5816513418655843,Female
FBgn0082831,0.554625,0.986375,0.5531364687500001,0.44686353125,1.237819669917403,Female
FBgn0082919,0.262375,0.20074999999999998,0.6422185625000001,0.3577814375,1.7950024657162378,Female
FBgn0082922,0.18562500000000004,0.18787500000000001,0.6962485937499999,0.30375140625,2.2921658284503823,Female
